Subject_ID,Camera_View,Analysis_Group,frame_index,frame_number,frame_filename,frame_path
1713,sagittal,primary_sagittal_knee_angle,36,37,000037.jpg,1_raw_datasets/Dataset/Squats Frames/1713/000037.jpg
1713,sagittal,primary_sagittal_knee_angle,37,38,000038.jpg,1_raw_datasets/Dataset/Squats Frames/1713/000038.jpg
1713,sagittal,primary_sagittal_knee_angle,38,39,000039.jpg,1_raw_datasets/Dataset/Squats Frames/1713/000039.jpg
1713,sagittal,primary_sagittal_knee_angle,39,40,000040.jpg,1_raw_datasets/Dataset/Squats Frames/1713/000040.jpg
1713,sagittal,primary_sagittal_knee_angle,40,41,000041.jpg,1_raw_datasets/Dataset/Squats Frames/1713/000041.jpg
1713,sagittal,primary_sagittal_knee_angle,41,42,000042.jpg,1_raw_datasets/Dataset/Squats Frames/1713/000042.jpg
1713,sagittal,primary_sagittal_knee_angle,42,43,000043.jpg,1_raw_datasets/Dataset/Squats Frames/1713/000043.jpg
1713,sagittal,primary_sagittal_knee_angle,43,44,000044.jpg,1_raw_datasets/Dataset/Squats Frames/1713/000044.jpg
1713,sagittal,primary_sagittal_knee_angle,44,45,000045.jpg,1_raw_datasets/Dataset/Squats Frames/1713/000045.jpg
1713,sagittal,primary_sagittal_knee_angle,45,46,000046.jpg,1_raw_datasets/Dataset/Squats Frames/1713/000046.jpg
1713,sagittal,primary_sagittal_knee_angle,46,47,000047.jpg,1_raw_datasets/Dataset/Squats Frames/1713/000047.jpg
1713,sagittal,primary_sagittal_knee_angle,47,48,000048.jpg,1_raw_datasets/Dataset/Squats Frames/1713/000048.jpg
1713,sagittal,primary_sagittal_knee_angle,48,49,000049.jpg,1_raw_datasets/Dataset/Squats Frames/1713/000049.jpg
1713,sagittal,primary_sagittal_knee_angle,49,50,000050.jpg,1_raw_datasets/Dataset/Squats Frames/1713/000050.jpg
1713,sagittal,primary_sagittal_knee_angle,50,51,000051.jpg,1_raw_datasets/Dataset/Squats Frames/1713/000051.jpg
1713,sagittal,primary_sagittal_knee_angle,51,52,000052.jpg,1_raw_datasets/Dataset/Squats Frames/1713/000052.jpg
1713,sagittal,primary_sagittal_knee_angle,52,53,000053.jpg,1_raw_datasets/Dataset/Squats Frames/1713/000053.jpg
1713,sagittal,primary_sagittal_knee_angle,53,54,000054.jpg,1_raw_datasets/Dataset/Squats Frames/1713/000054.jpg
1713,sagittal,primary_sagittal_knee_angle,54,55,000055.jpg,1_raw_datasets/Dataset/Squats Frames/1713/000055.jpg
1713,sagittal,primary_sagittal_knee_angle,55,56,000056.jpg,1_raw_datasets/Dataset/Squats Frames/1713/000056.jpg
1713,sagittal,primary_sagittal_knee_angle,56,57,000057.jpg,1_raw_datasets/Dataset/Squats Frames/1713/000057.jpg
1713,sagittal,primary_sagittal_knee_angle,57,58,000058.jpg,1_raw_datasets/Dataset/Squats Frames/1713/000058.jpg
1713,sagittal,primary_sagittal_knee_angle,58,59,000059.jpg,1_raw_datasets/Dataset/Squats Frames/1713/000059.jpg
1713,sagittal,primary_sagittal_knee_angle,59,60,000060.jpg,1_raw_datasets/Dataset/Squats Frames/1713/000060.jpg
1713,sagittal,primary_sagittal_knee_angle,60,61,000061.jpg,1_raw_datasets/Dataset/Squats Frames/1713/000061.jpg
1713,sagittal,primary_sagittal_knee_angle,61,62,000062.jpg,1_raw_datasets/Dataset/Squats Frames/1713/000062.jpg
1713,sagittal,primary_sagittal_knee_angle,62,63,000063.jpg,1_raw_datasets/Dataset/Squats Frames/1713/000063.jpg
1713,sagittal,primary_sagittal_knee_angle,63,64,000064.jpg,1_raw_datasets/Dataset/Squats Frames/1713/000064.jpg
1713,sagittal,primary_sagittal_knee_angle,64,65,000065.jpg,1_raw_datasets/Dataset/Squats Frames/1713/000065.jpg
1713,sagittal,primary_sagittal_knee_angle,65,66,000066.jpg,1_raw_datasets/Dataset/Squats Frames/1713/000066.jpg
1713,sagittal,primary_sagittal_knee_angle,66,67,000067.jpg,1_raw_datasets/Dataset/Squats Frames/1713/000067.jpg
1713,sagittal,primary_sagittal_knee_angle,67,68,000068.jpg,1_raw_datasets/Dataset/Squats Frames/1713/000068.jpg
1713,sagittal,primary_sagittal_knee_angle,68,69,000069.jpg,1_raw_datasets/Dataset/Squats Frames/1713/000069.jpg
1713,sagittal,primary_sagittal_knee_angle,69,70,000070.jpg,1_raw_datasets/Dataset/Squats Frames/1713/000070.jpg
1713,sagittal,primary_sagittal_knee_angle,70,71,000071.jpg,1_raw_datasets/Dataset/Squats Frames/1713/000071.jpg
1713,sagittal,primary_sagittal_knee_angle,71,72,000072.jpg,1_raw_datasets/Dataset/Squats Frames/1713/000072.jpg
1713,sagittal,primary_sagittal_knee_angle,72,73,000073.jpg,1_raw_datasets/Dataset/Squats Frames/1713/000073.jpg
1713,sagittal,primary_sagittal_knee_angle,73,74,000074.jpg,1_raw_datasets/Dataset/Squats Frames/1713/000074.jpg
1713,sagittal,primary_sagittal_knee_angle,74,75,000075.jpg,1_raw_datasets/Dataset/Squats Frames/1713/000075.jpg
1713,sagittal,primary_sagittal_knee_angle,75,76,000076.jpg,1_raw_datasets/Dataset/Squats Frames/1713/000076.jpg
1713,sagittal,primary_sagittal_knee_angle,76,77,000077.jpg,1_raw_datasets/Dataset/Squats Frames/1713/000077.jpg
1713,sagittal,primary_sagittal_knee_angle,77,78,000078.jpg,1_raw_datasets/Dataset/Squats Frames/1713/000078.jpg
1713,sagittal,primary_sagittal_knee_angle,78,79,000079.jpg,1_raw_datasets/Dataset/Squats Frames/1713/000079.jpg
1713,sagittal,primary_sagittal_knee_angle,79,80,000080.jpg,1_raw_datasets/Dataset/Squats Frames/1713/000080.jpg
1713,sagittal,primary_sagittal_knee_angle,80,81,000081.jpg,1_raw_datasets/Dataset/Squats Frames/1713/000081.jpg
1713,sagittal,primary_sagittal_knee_angle,81,82,000082.jpg,1_raw_datasets/Dataset/Squats Frames/1713/000082.jpg
1713,sagittal,primary_sagittal_knee_angle,82,83,000083.jpg,1_raw_datasets/Dataset/Squats Frames/1713/000083.jpg
1713,sagittal,primary_sagittal_knee_angle,83,84,000084.jpg,1_raw_datasets/Dataset/Squats Frames/1713/000084.jpg
1713,sagittal,primary_sagittal_knee_angle,84,85,000085.jpg,1_raw_datasets/Dataset/Squats Frames/1713/000085.jpg
1713,sagittal,primary_sagittal_knee_angle,85,86,000086.jpg,1_raw_datasets/Dataset/Squats Frames/1713/000086.jpg
1713,sagittal,primary_sagittal_knee_angle,86,87,000087.jpg,1_raw_datasets/Dataset/Squats Frames/1713/000087.jpg
1713,sagittal,primary_sagittal_knee_angle,87,88,000088.jpg,1_raw_datasets/Dataset/Squats Frames/1713/000088.jpg
1713,sagittal,primary_sagittal_knee_angle,88,89,000089.jpg,1_raw_datasets/Dataset/Squats Frames/1713/000089.jpg
1713,sagittal,primary_sagittal_knee_angle,89,90,000090.jpg,1_raw_datasets/Dataset/Squats Frames/1713/000090.jpg
1713,sagittal,primary_sagittal_knee_angle,90,91,000091.jpg,1_raw_datasets/Dataset/Squats Frames/1713/000091.jpg
1713,sagittal,primary_sagittal_knee_angle,91,92,000092.jpg,1_raw_datasets/Dataset/Squats Frames/1713/000092.jpg
1713,sagittal,primary_sagittal_knee_angle,92,93,000093.jpg,1_raw_datasets/Dataset/Squats Frames/1713/000093.jpg
1713,sagittal,primary_sagittal_knee_angle,93,94,000094.jpg,1_raw_datasets/Dataset/Squats Frames/1713/000094.jpg
1718,sagittal,primary_sagittal_knee_angle,0,1,000001.jpg,1_raw_datasets/Dataset/Squats Frames/1718/000001.jpg
1718,sagittal,primary_sagittal_knee_angle,1,2,000002.jpg,1_raw_datasets/Dataset/Squats Frames/1718/000002.jpg
1718,sagittal,primary_sagittal_knee_angle,2,3,000003.jpg,1_raw_datasets/Dataset/Squats Frames/1718/000003.jpg
1718,sagittal,primary_sagittal_knee_angle,3,4,000004.jpg,1_raw_datasets/Dataset/Squats Frames/1718/000004.jpg
1718,sagittal,primary_sagittal_knee_angle,4,5,000005.jpg,1_raw_datasets/Dataset/Squats Frames/1718/000005.jpg
1718,sagittal,primary_sagittal_knee_angle,5,6,000006.jpg,1_raw_datasets/Dataset/Squats Frames/1718/000006.jpg
1718,sagittal,primary_sagittal_knee_angle,6,7,000007.jpg,1_raw_datasets/Dataset/Squats Frames/1718/000007.jpg
1718,sagittal,primary_sagittal_knee_angle,7,8,000008.jpg,1_raw_datasets/Dataset/Squats Frames/1718/000008.jpg
1718,sagittal,primary_sagittal_knee_angle,8,9,000009.jpg,1_raw_datasets/Dataset/Squats Frames/1718/000009.jpg
1718,sagittal,primary_sagittal_knee_angle,9,10,000010.jpg,1_raw_datasets/Dataset/Squats Frames/1718/000010.jpg
1718,sagittal,primary_sagittal_knee_angle,10,11,000011.jpg,1_raw_datasets/Dataset/Squats Frames/1718/000011.jpg
1718,sagittal,primary_sagittal_knee_angle,11,12,000012.jpg,1_raw_datasets/Dataset/Squats Frames/1718/000012.jpg
1718,sagittal,primary_sagittal_knee_angle,12,13,000013.jpg,1_raw_datasets/Dataset/Squats Frames/1718/000013.jpg
1718,sagittal,primary_sagittal_knee_angle,13,14,000014.jpg,1_raw_datasets/Dataset/Squats Frames/1718/000014.jpg
1718,sagittal,primary_sagittal_knee_angle,14,15,000015.jpg,1_raw_datasets/Dataset/Squats Frames/1718/000015.jpg
1718,sagittal,primary_sagittal_knee_angle,15,16,000016.jpg,1_raw_datasets/Dataset/Squats Frames/1718/000016.jpg
1718,sagittal,primary_sagittal_knee_angle,16,17,000017.jpg,1_raw_datasets/Dataset/Squats Frames/1718/000017.jpg
1718,sagittal,primary_sagittal_knee_angle,17,18,000018.jpg,1_raw_datasets/Dataset/Squats Frames/1718/000018.jpg
1718,sagittal,primary_sagittal_knee_angle,18,19,000019.jpg,1_raw_datasets/Dataset/Squats Frames/1718/000019.jpg
1718,sagittal,primary_sagittal_knee_angle,19,20,000020.jpg,1_raw_datasets/Dataset/Squats Frames/1718/000020.jpg
1718,sagittal,primary_sagittal_knee_angle,20,21,000021.jpg,1_raw_datasets/Dataset/Squats Frames/1718/000021.jpg
1718,sagittal,primary_sagittal_knee_angle,21,22,000022.jpg,1_raw_datasets/Dataset/Squats Frames/1718/000022.jpg
1718,sagittal,primary_sagittal_knee_angle,22,23,000023.jpg,1_raw_datasets/Dataset/Squats Frames/1718/000023.jpg
1718,sagittal,primary_sagittal_knee_angle,23,24,000024.jpg,1_raw_datasets/Dataset/Squats Frames/1718/000024.jpg
1718,sagittal,primary_sagittal_knee_angle,24,25,000025.jpg,1_raw_datasets/Dataset/Squats Frames/1718/000025.jpg
1718,sagittal,primary_sagittal_knee_angle,25,26,000026.jpg,1_raw_datasets/Dataset/Squats Frames/1718/000026.jpg
1718,sagittal,primary_sagittal_knee_angle,26,27,000027.jpg,1_raw_datasets/Dataset/Squats Frames/1718/000027.jpg
1718,sagittal,primary_sagittal_knee_angle,27,28,000028.jpg,1_raw_datasets/Dataset/Squats Frames/1718/000028.jpg
1718,sagittal,primary_sagittal_knee_angle,28,29,000029.jpg,1_raw_datasets/Dataset/Squats Frames/1718/000029.jpg
1718,sagittal,primary_sagittal_knee_angle,29,30,000030.jpg,1_raw_datasets/Dataset/Squats Frames/1718/000030.jpg
1718,sagittal,primary_sagittal_knee_angle,30,31,000031.jpg,1_raw_datasets/Dataset/Squats Frames/1718/000031.jpg
1718,sagittal,primary_sagittal_knee_angle,31,32,000032.jpg,1_raw_datasets/Dataset/Squats Frames/1718/000032.jpg
1718,sagittal,primary_sagittal_knee_angle,32,33,000033.jpg,1_raw_datasets/Dataset/Squats Frames/1718/000033.jpg
1718,sagittal,primary_sagittal_knee_angle,33,34,000034.jpg,1_raw_datasets/Dataset/Squats Frames/1718/000034.jpg
1718,sagittal,primary_sagittal_knee_angle,34,35,000035.jpg,1_raw_datasets/Dataset/Squats Frames/1718/000035.jpg
1718,sagittal,primary_sagittal_knee_angle,35,36,000036.jpg,1_raw_datasets/Dataset/Squats Frames/1718/000036.jpg
1718,sagittal,primary_sagittal_knee_angle,36,37,000037.jpg,1_raw_datasets/Dataset/Squats Frames/1718/000037.jpg
1718,sagittal,primary_sagittal_knee_angle,37,38,000038.jpg,1_raw_datasets/Dataset/Squats Frames/1718/000038.jpg
1718,sagittal,primary_sagittal_knee_angle,38,39,000039.jpg,1_raw_datasets/Dataset/Squats Frames/1718/000039.jpg
1718,sagittal,primary_sagittal_knee_angle,39,40,000040.jpg,1_raw_datasets/Dataset/Squats Frames/1718/000040.jpg
1718,sagittal,primary_sagittal_knee_angle,40,41,000041.jpg,1_raw_datasets/Dataset/Squats Frames/1718/000041.jpg
1718,sagittal,primary_sagittal_knee_angle,41,42,000042.jpg,1_raw_datasets/Dataset/Squats Frames/1718/000042.jpg
1718,sagittal,primary_sagittal_knee_angle,42,43,000043.jpg,1_raw_datasets/Dataset/Squats Frames/1718/000043.jpg
1718,sagittal,primary_sagittal_knee_angle,43,44,000044.jpg,1_raw_datasets/Dataset/Squats Frames/1718/000044.jpg
1718,sagittal,primary_sagittal_knee_angle,44,45,000045.jpg,1_raw_datasets/Dataset/Squats Frames/1718/000045.jpg
1718,sagittal,primary_sagittal_knee_angle,45,46,000046.jpg,1_raw_datasets/Dataset/Squats Frames/1718/000046.jpg
1718,sagittal,primary_sagittal_knee_angle,46,47,000047.jpg,1_raw_datasets/Dataset/Squats Frames/1718/000047.jpg
1718,sagittal,primary_sagittal_knee_angle,47,48,000048.jpg,1_raw_datasets/Dataset/Squats Frames/1718/000048.jpg
1718,sagittal,primary_sagittal_knee_angle,48,49,000049.jpg,1_raw_datasets/Dataset/Squats Frames/1718/000049.jpg
1718,sagittal,primary_sagittal_knee_angle,49,50,000050.jpg,1_raw_datasets/Dataset/Squats Frames/1718/000050.jpg
1718,sagittal,primary_sagittal_knee_angle,50,51,000051.jpg,1_raw_datasets/Dataset/Squats Frames/1718/000051.jpg
1718,sagittal,primary_sagittal_knee_angle,51,52,000052.jpg,1_raw_datasets/Dataset/Squats Frames/1718/000052.jpg
1718,sagittal,primary_sagittal_knee_angle,52,53,000053.jpg,1_raw_datasets/Dataset/Squats Frames/1718/000053.jpg
1718,sagittal,primary_sagittal_knee_angle,53,54,000054.jpg,1_raw_datasets/Dataset/Squats Frames/1718/000054.jpg
1718,sagittal,primary_sagittal_knee_angle,54,55,000055.jpg,1_raw_datasets/Dataset/Squats Frames/1718/000055.jpg
1718,sagittal,primary_sagittal_knee_angle,55,56,000056.jpg,1_raw_datasets/Dataset/Squats Frames/1718/000056.jpg
1718,sagittal,primary_sagittal_knee_angle,56,57,000057.jpg,1_raw_datasets/Dataset/Squats Frames/1718/000057.jpg
1718,sagittal,primary_sagittal_knee_angle,57,58,000058.jpg,1_raw_datasets/Dataset/Squats Frames/1718/000058.jpg
1718,sagittal,primary_sagittal_knee_angle,58,59,000059.jpg,1_raw_datasets/Dataset/Squats Frames/1718/000059.jpg
1718,sagittal,primary_sagittal_knee_angle,59,60,000060.jpg,1_raw_datasets/Dataset/Squats Frames/1718/000060.jpg
1718,sagittal,primary_sagittal_knee_angle,60,61,000061.jpg,1_raw_datasets/Dataset/Squats Frames/1718/000061.jpg
1718,sagittal,primary_sagittal_knee_angle,61,62,000062.jpg,1_raw_datasets/Dataset/Squats Frames/1718/000062.jpg
1718,sagittal,primary_sagittal_knee_angle,62,63,000063.jpg,1_raw_datasets/Dataset/Squats Frames/1718/000063.jpg
1718,sagittal,primary_sagittal_knee_angle,63,64,000064.jpg,1_raw_datasets/Dataset/Squats Frames/1718/000064.jpg
1718,sagittal,primary_sagittal_knee_angle,64,65,000065.jpg,1_raw_datasets/Dataset/Squats Frames/1718/000065.jpg
1718,sagittal,primary_sagittal_knee_angle,65,66,000066.jpg,1_raw_datasets/Dataset/Squats Frames/1718/000066.jpg
1718,sagittal,primary_sagittal_knee_angle,66,67,000067.jpg,1_raw_datasets/Dataset/Squats Frames/1718/000067.jpg
1718,sagittal,primary_sagittal_knee_angle,67,68,000068.jpg,1_raw_datasets/Dataset/Squats Frames/1718/000068.jpg
1718,sagittal,primary_sagittal_knee_angle,68,69,000069.jpg,1_raw_datasets/Dataset/Squats Frames/1718/000069.jpg
1718,sagittal,primary_sagittal_knee_angle,69,70,000070.jpg,1_raw_datasets/Dataset/Squats Frames/1718/000070.jpg
1718,sagittal,primary_sagittal_knee_angle,70,71,000071.jpg,1_raw_datasets/Dataset/Squats Frames/1718/000071.jpg
1718,sagittal,primary_sagittal_knee_angle,71,72,000072.jpg,1_raw_datasets/Dataset/Squats Frames/1718/000072.jpg
1718,sagittal,primary_sagittal_knee_angle,72,73,000073.jpg,1_raw_datasets/Dataset/Squats Frames/1718/000073.jpg
1718,sagittal,primary_sagittal_knee_angle,73,74,000074.jpg,1_raw_datasets/Dataset/Squats Frames/1718/000074.jpg
1718,sagittal,primary_sagittal_knee_angle,74,75,000075.jpg,1_raw_datasets/Dataset/Squats Frames/1718/000075.jpg
1718,sagittal,primary_sagittal_knee_angle,75,76,000076.jpg,1_raw_datasets/Dataset/Squats Frames/1718/000076.jpg
1718,sagittal,primary_sagittal_knee_angle,76,77,000077.jpg,1_raw_datasets/Dataset/Squats Frames/1718/000077.jpg
1718,sagittal,primary_sagittal_knee_angle,77,78,000078.jpg,1_raw_datasets/Dataset/Squats Frames/1718/000078.jpg
1718,sagittal,primary_sagittal_knee_angle,78,79,000079.jpg,1_raw_datasets/Dataset/Squats Frames/1718/000079.jpg
1718,sagittal,primary_sagittal_knee_angle,79,80,000080.jpg,1_raw_datasets/Dataset/Squats Frames/1718/000080.jpg
1718,sagittal,primary_sagittal_knee_angle,80,81,000081.jpg,1_raw_datasets/Dataset/Squats Frames/1718/000081.jpg
1718,sagittal,primary_sagittal_knee_angle,81,82,000082.jpg,1_raw_datasets/Dataset/Squats Frames/1718/000082.jpg
1718,sagittal,primary_sagittal_knee_angle,82,83,000083.jpg,1_raw_datasets/Dataset/Squats Frames/1718/000083.jpg
1718,sagittal,primary_sagittal_knee_angle,83,84,000084.jpg,1_raw_datasets/Dataset/Squats Frames/1718/000084.jpg
1718,sagittal,primary_sagittal_knee_angle,84,85,000085.jpg,1_raw_datasets/Dataset/Squats Frames/1718/000085.jpg
1718,sagittal,primary_sagittal_knee_angle,85,86,000086.jpg,1_raw_datasets/Dataset/Squats Frames/1718/000086.jpg
1718,sagittal,primary_sagittal_knee_angle,86,87,000087.jpg,1_raw_datasets/Dataset/Squats Frames/1718/000087.jpg
1718,sagittal,primary_sagittal_knee_angle,87,88,000088.jpg,1_raw_datasets/Dataset/Squats Frames/1718/000088.jpg
1718,sagittal,primary_sagittal_knee_angle,88,89,000089.jpg,1_raw_datasets/Dataset/Squats Frames/1718/000089.jpg
1718,sagittal,primary_sagittal_knee_angle,89,90,000090.jpg,1_raw_datasets/Dataset/Squats Frames/1718/000090.jpg
1718,sagittal,primary_sagittal_knee_angle,90,91,000091.jpg,1_raw_datasets/Dataset/Squats Frames/1718/000091.jpg
1718,sagittal,primary_sagittal_knee_angle,91,92,000092.jpg,1_raw_datasets/Dataset/Squats Frames/1718/000092.jpg
1718,sagittal,primary_sagittal_knee_angle,92,93,000093.jpg,1_raw_datasets/Dataset/Squats Frames/1718/000093.jpg
1718,sagittal,primary_sagittal_knee_angle,93,94,000094.jpg,1_raw_datasets/Dataset/Squats Frames/1718/000094.jpg
1718,sagittal,primary_sagittal_knee_angle,94,95,000095.jpg,1_raw_datasets/Dataset/Squats Frames/1718/000095.jpg
1718,sagittal,primary_sagittal_knee_angle,95,96,000096.jpg,1_raw_datasets/Dataset/Squats Frames/1718/000096.jpg
1718,sagittal,primary_sagittal_knee_angle,96,97,000097.jpg,1_raw_datasets/Dataset/Squats Frames/1718/000097.jpg
1718,sagittal,primary_sagittal_knee_angle,97,98,000098.jpg,1_raw_datasets/Dataset/Squats Frames/1718/000098.jpg
1718,sagittal,primary_sagittal_knee_angle,98,99,000099.jpg,1_raw_datasets/Dataset/Squats Frames/1718/000099.jpg
1718,sagittal,primary_sagittal_knee_angle,99,100,000100.jpg,1_raw_datasets/Dataset/Squats Frames/1718/000100.jpg
1718,sagittal,primary_sagittal_knee_angle,100,101,000101.jpg,1_raw_datasets/Dataset/Squats Frames/1718/000101.jpg
1718,sagittal,primary_sagittal_knee_angle,101,102,000102.jpg,1_raw_datasets/Dataset/Squats Frames/1718/000102.jpg
1718,sagittal,primary_sagittal_knee_angle,102,103,000103.jpg,1_raw_datasets/Dataset/Squats Frames/1718/000103.jpg
1718,sagittal,primary_sagittal_knee_angle,103,104,000104.jpg,1_raw_datasets/Dataset/Squats Frames/1718/000104.jpg
1774,sagittal,primary_sagittal_knee_angle,0,1,000001.jpg,1_raw_datasets/Dataset/Squats Frames/1774/000001.jpg
1774,sagittal,primary_sagittal_knee_angle,1,2,000002.jpg,1_raw_datasets/Dataset/Squats Frames/1774/000002.jpg
1774,sagittal,primary_sagittal_knee_angle,2,3,000003.jpg,1_raw_datasets/Dataset/Squats Frames/1774/000003.jpg
1774,sagittal,primary_sagittal_knee_angle,3,4,000004.jpg,1_raw_datasets/Dataset/Squats Frames/1774/000004.jpg
1774,sagittal,primary_sagittal_knee_angle,4,5,000005.jpg,1_raw_datasets/Dataset/Squats Frames/1774/000005.jpg
1774,sagittal,primary_sagittal_knee_angle,5,6,000006.jpg,1_raw_datasets/Dataset/Squats Frames/1774/000006.jpg
1774,sagittal,primary_sagittal_knee_angle,6,7,000007.jpg,1_raw_datasets/Dataset/Squats Frames/1774/000007.jpg
1774,sagittal,primary_sagittal_knee_angle,7,8,000008.jpg,1_raw_datasets/Dataset/Squats Frames/1774/000008.jpg
1774,sagittal,primary_sagittal_knee_angle,8,9,000009.jpg,1_raw_datasets/Dataset/Squats Frames/1774/000009.jpg
1774,sagittal,primary_sagittal_knee_angle,9,10,000010.jpg,1_raw_datasets/Dataset/Squats Frames/1774/000010.jpg
1774,sagittal,primary_sagittal_knee_angle,10,11,000011.jpg,1_raw_datasets/Dataset/Squats Frames/1774/000011.jpg
1774,sagittal,primary_sagittal_knee_angle,11,12,000012.jpg,1_raw_datasets/Dataset/Squats Frames/1774/000012.jpg
1774,sagittal,primary_sagittal_knee_angle,12,13,000013.jpg,1_raw_datasets/Dataset/Squats Frames/1774/000013.jpg
1774,sagittal,primary_sagittal_knee_angle,13,14,000014.jpg,1_raw_datasets/Dataset/Squats Frames/1774/000014.jpg
1774,sagittal,primary_sagittal_knee_angle,14,15,000015.jpg,1_raw_datasets/Dataset/Squats Frames/1774/000015.jpg
1774,sagittal,primary_sagittal_knee_angle,15,16,000016.jpg,1_raw_datasets/Dataset/Squats Frames/1774/000016.jpg
1774,sagittal,primary_sagittal_knee_angle,16,17,000017.jpg,1_raw_datasets/Dataset/Squats Frames/1774/000017.jpg
1774,sagittal,primary_sagittal_knee_angle,17,18,000018.jpg,1_raw_datasets/Dataset/Squats Frames/1774/000018.jpg
1774,sagittal,primary_sagittal_knee_angle,18,19,000019.jpg,1_raw_datasets/Dataset/Squats Frames/1774/000019.jpg
1774,sagittal,primary_sagittal_knee_angle,19,20,000020.jpg,1_raw_datasets/Dataset/Squats Frames/1774/000020.jpg
1774,sagittal,primary_sagittal_knee_angle,20,21,000021.jpg,1_raw_datasets/Dataset/Squats Frames/1774/000021.jpg
1774,sagittal,primary_sagittal_knee_angle,21,22,000022.jpg,1_raw_datasets/Dataset/Squats Frames/1774/000022.jpg
1774,sagittal,primary_sagittal_knee_angle,22,23,000023.jpg,1_raw_datasets/Dataset/Squats Frames/1774/000023.jpg
1774,sagittal,primary_sagittal_knee_angle,23,24,000024.jpg,1_raw_datasets/Dataset/Squats Frames/1774/000024.jpg
1774,sagittal,primary_sagittal_knee_angle,24,25,000025.jpg,1_raw_datasets/Dataset/Squats Frames/1774/000025.jpg
1774,sagittal,primary_sagittal_knee_angle,25,26,000026.jpg,1_raw_datasets/Dataset/Squats Frames/1774/000026.jpg
1774,sagittal,primary_sagittal_knee_angle,26,27,000027.jpg,1_raw_datasets/Dataset/Squats Frames/1774/000027.jpg
1774,sagittal,primary_sagittal_knee_angle,27,28,000028.jpg,1_raw_datasets/Dataset/Squats Frames/1774/000028.jpg
1774,sagittal,primary_sagittal_knee_angle,28,29,000029.jpg,1_raw_datasets/Dataset/Squats Frames/1774/000029.jpg
1774,sagittal,primary_sagittal_knee_angle,29,30,000030.jpg,1_raw_datasets/Dataset/Squats Frames/1774/000030.jpg
1774,sagittal,primary_sagittal_knee_angle,30,31,000031.jpg,1_raw_datasets/Dataset/Squats Frames/1774/000031.jpg
1774,sagittal,primary_sagittal_knee_angle,31,32,000032.jpg,1_raw_datasets/Dataset/Squats Frames/1774/000032.jpg
1774,sagittal,primary_sagittal_knee_angle,32,33,000033.jpg,1_raw_datasets/Dataset/Squats Frames/1774/000033.jpg
1774,sagittal,primary_sagittal_knee_angle,33,34,000034.jpg,1_raw_datasets/Dataset/Squats Frames/1774/000034.jpg
1774,sagittal,primary_sagittal_knee_angle,34,35,000035.jpg,1_raw_datasets/Dataset/Squats Frames/1774/000035.jpg
1774,sagittal,primary_sagittal_knee_angle,35,36,000036.jpg,1_raw_datasets/Dataset/Squats Frames/1774/000036.jpg
1774,sagittal,primary_sagittal_knee_angle,36,37,000037.jpg,1_raw_datasets/Dataset/Squats Frames/1774/000037.jpg
1774,sagittal,primary_sagittal_knee_angle,37,38,000038.jpg,1_raw_datasets/Dataset/Squats Frames/1774/000038.jpg
1774,sagittal,primary_sagittal_knee_angle,38,39,000039.jpg,1_raw_datasets/Dataset/Squats Frames/1774/000039.jpg
1774,sagittal,primary_sagittal_knee_angle,39,40,000040.jpg,1_raw_datasets/Dataset/Squats Frames/1774/000040.jpg
1774,sagittal,primary_sagittal_knee_angle,40,41,000041.jpg,1_raw_datasets/Dataset/Squats Frames/1774/000041.jpg
1774,sagittal,primary_sagittal_knee_angle,41,42,000042.jpg,1_raw_datasets/Dataset/Squats Frames/1774/000042.jpg
1774,sagittal,primary_sagittal_knee_angle,42,43,000043.jpg,1_raw_datasets/Dataset/Squats Frames/1774/000043.jpg
1774,sagittal,primary_sagittal_knee_angle,43,44,000044.jpg,1_raw_datasets/Dataset/Squats Frames/1774/000044.jpg
1774,sagittal,primary_sagittal_knee_angle,44,45,000045.jpg,1_raw_datasets/Dataset/Squats Frames/1774/000045.jpg
1774,sagittal,primary_sagittal_knee_angle,45,46,000046.jpg,1_raw_datasets/Dataset/Squats Frames/1774/000046.jpg
1774,sagittal,primary_sagittal_knee_angle,46,47,000047.jpg,1_raw_datasets/Dataset/Squats Frames/1774/000047.jpg
1774,sagittal,primary_sagittal_knee_angle,47,48,000048.jpg,1_raw_datasets/Dataset/Squats Frames/1774/000048.jpg
1774,sagittal,primary_sagittal_knee_angle,48,49,000049.jpg,1_raw_datasets/Dataset/Squats Frames/1774/000049.jpg
1774,sagittal,primary_sagittal_knee_angle,49,50,000050.jpg,1_raw_datasets/Dataset/Squats Frames/1774/000050.jpg
1774,sagittal,primary_sagittal_knee_angle,50,51,000051.jpg,1_raw_datasets/Dataset/Squats Frames/1774/000051.jpg
1774,sagittal,primary_sagittal_knee_angle,51,52,000052.jpg,1_raw_datasets/Dataset/Squats Frames/1774/000052.jpg
1774,sagittal,primary_sagittal_knee_angle,52,53,000053.jpg,1_raw_datasets/Dataset/Squats Frames/1774/000053.jpg
1774,sagittal,primary_sagittal_knee_angle,53,54,000054.jpg,1_raw_datasets/Dataset/Squats Frames/1774/000054.jpg
1774,sagittal,primary_sagittal_knee_angle,54,55,000055.jpg,1_raw_datasets/Dataset/Squats Frames/1774/000055.jpg
1774,sagittal,primary_sagittal_knee_angle,55,56,000056.jpg,1_raw_datasets/Dataset/Squats Frames/1774/000056.jpg
